,App,SHA,TestFilePath,PullUpMethod,isPullUpMethod,prediction
28372,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,storage/mongodb/variant/MongoVariantStorageSearchIntersectTest.java,0.0,False,False
28403,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,storage/core/variant/io/VariantExporterTest.java,0.0,False,True
28405,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,storage/core/variant/io/VariantVcfExporterTest.java,0.0,False,True
28439,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,storage/core/metadata/VariantSourceToVariantFileMetadataConverterTest.java,0.0,False,False
28442,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,storage/core/manager/variant/VariantManagerFetchTest.java,0.0,False,True
28446,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,storage/core/manager/variant/operations/VariantImportTest.java,0.0,False,True
28455,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,storage/server/rest/TestRestWebService.java,0.0,False,False
28459,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,core/common/IOUtilsTest.java,0.0,False,True
28462,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,catalog/utils/FileMetadataReaderTest.java,0.0,False,True
28468,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,catalog/utils/CatalogAnnotationsValidatorTest.java,0.0,False,True
28473,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,catalog/db/mongodb/SampleMongoDBAdaptorTest.java,0.0,False,True
28478,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,catalog/db/mongodb/converters/CatalogCohortToSolrCohortConverterTest.java,0.0,False,False
28484,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,catalog/db/mongodb/AuditMongoDBAdaptorTest.java,0.0,False,True
28488,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,catalog/auth/authorization/CatalogAuthorizationManagerTest.java,0.0,False,True
28498,opencb/opencga,f7579ba6dc97d1796deb1b31b37d91d0506b0786,catalog/managers/AbstractManagerTest.java,0.0,False,False
28514,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,server/rest/SampleWSServerTest.java,0.0,False,False
28515,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,server/rest/ProjectWSServerTest.java,0.0,False,False
28525,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,app/cli/analysis/AnalysisMainTest.java,0.0,False,False
28550,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,storage/hadoop/variant/annotation/HadoopVariantAnnotationManagerTest.java,0.0,False,True
28558,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
28569,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,storage/mongodb/variant/io/MongoVariantVcfDataWriterTest.java,0.0,False,False
28572,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,storage/mongodb/variant/converters/DocumentToSamplesConverterTest.java,0.0,False,True
28574,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,storage/mongodb/variant/converters/DocumentToVariantStatsConverterTest.java,0.0,False,False
28602,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,storage/benchmark/queryGenerator/RandomQueryTest.java,0.0,False,False
28604,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,storage/benchmark/VariantBenchmarkRunnerDirectTest.java,0.0,False,True
28644,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,storage/core/metadata/VariantMetadataConverterTest.java,0.0,False,True
28657,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,storage/core/manager/variant/CatalogStorageMetadataSynchronizerTest.java,0.0,False,False
28658,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,storage/core/manager/variant/AbstractVariantStorageOperationTest.java,0.0,False,False
28660,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,storage/core/manager/CatalogUtilsTest.java,0.0,False,False
28663,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,core/common/TimeUtilsTest.java,0.0,False,False
28664,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,core/common/IOUtilsTest.java,0.0,False,True
28699,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,catalog/managers/SampleManagerTest.java,0.0,False,True
28702,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,catalog/managers/FamilyManagerTest.java,0.0,False,True
28703,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,catalog/managers/AbstractManagerTest.java,0.0,False,False
28708,opencb/opencga,dad91554c874e14023d7038644d1257d8d5c04f4,client/rest/ProjectClientTest.java,0.0,False,False
28724,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,server/rest/FileWSServerTest.java,0.0,False,False
28729,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,app/cli/analysis/VariantQueryCommandUtilsTest.java,0.0,False,False
28741,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/hadoop/variant/HadoopVariantStorageEngineSVTest.java,0.0,False,True
28750,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/hadoop/variant/gaps/FillGapsTaskTest.java,0.0,False,True
28751,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/hadoop/variant/VariantHadoopStoragePipelineTest.java,0.0,False,True
28756,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorMultiFileTest.java,0.0,False,True
28761,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerTest.java,0.0,False,False
28762,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
28765,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/hadoop/variant/archive/VcfRecordComparatorTest.java,0.0,False,False
28768,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/hadoop/variant/transform/VariantToVcfSliceConverterTaskTest.java,0.0,False,False
28779,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/mongodb/variant/converters/DocumentToVariantConverterTest.java,0.0,False,False
28800,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/mongodb/variant/stats/MongoVariantStatisticsManagerAggregatedTest.java,0.0,False,False
28825,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/core/variant/search/VariantSearchTest.java,0.0,False,True
28826,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/core/variant/search/VariantSearchIndexTest.java,0.0,False,True
28828,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/core/variant/VariantStorageTest.java,0.0,False,False
28834,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/core/variant/adaptors/VariantDBAdaptorMultiFileTest.java,0.0,False,True
28840,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/core/variant/adaptors/VariantDBAdaptorLargeTest.java,0.0,False,True
28847,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/core/config/StorageConfigurationTest.java,0.0,False,True
28848,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/core/metadata/VariantMetadataConverterTest.java,0.0,False,True
28854,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,storage/core/manager/variant/operations/RemoveVariantsTest.java,0.0,False,True
28882,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,catalog/db/mongodb/SampleMongoDBAdaptorTest.java,0.0,False,True
28886,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,catalog/db/mongodb/converters/CatalogFileToSolrFileConverterTest.java,0.0,False,False
28898,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,catalog/auth/authentication/JwtSessionManagerTest.java,0.0,False,True
28899,opencb/opencga,ea4fdf3e5881135f2508e869527b7037a42bea1c,catalog/managers/ClinicalAnalysisManagerTest.java,0.0,False,False
28927,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,server/rest/UserWSServerTest.java,0.0,False,False
28932,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,storage/hadoop/variant/VariantHadoopMultiSampleTest.java,0.0,False,True
28938,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,storage/hadoop/variant/GenomeHelperTest.java,0.0,False,False
28943,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,storage/hadoop/variant/converters/study/HBaseToStudyEntryConverterTest.java,0.0,False,False
28953,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,storage/hadoop/variant/adaptors/HadoopVariantDBAdaptorMultiFileTest.java,0.0,False,True
28957,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
28958,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerMultiFilesTest.java,0.0,False,True
28969,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,storage/mongodb/variant/MongoVariantStorageEngineSomaticTest.java,0.0,False,True
28998,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,storage/mongodb/variant/transform/MongoVariantStoragePipelineTransformTest.java,0.0,False,False
29004,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,storage/core/variant/VariantStorageSearchIntersectTest.java,0.0,False,True
29018,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,storage/core/variant/search/VariantSearchToVariantConverterTest.java,0.0,False,False
29022,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,storage/core/variant/annotation/VariantAnnotationManagerTest.java,0.0,False,True
29058,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,core/config/ConfigurationTest.java,0.0,False,True
29068,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,catalog/utils/CatalogFileUtilsTest.java,0.0,False,True
29075,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,catalog/db/mongodb/ProjectMongoDBAdaptorTest.java,0.0,False,False
29084,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,catalog/db/mongodb/AuthorizationMongoDBAdaptorTest.java,0.0,False,True
29094,opencb/opencga,8c6220addd487d70642de1d7b21df189db63aad2,catalog/managers/ProjectManagerTest.java,0.0,False,True
29111,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,server/rest/ProjectWSServerTest.java,0.0,False,False
29121,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,app/cli/analysis/AnalysisMainTest.java,0.0,False,False
29122,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/hadoop/utils/HBaseLockTest.java,0.0,False,True
29127,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/hadoop/variant/HadoopVariantStoragePipelineTransformTest.java,0.0,False,False
29141,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/hadoop/variant/HadoopVariantStorageTest.java,0.0,False,False
29148,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerAggregatedExacTest.java,0.0,False,False
29157,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/mongodb/utils/MongoLockTest.java,0.0,False,True
29167,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/mongodb/variant/search/MongoSearchIndexSamplesTest.java,0.0,False,False
29177,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/mongodb/variant/adaptors/VariantMongoQueryUsingSearchIndexTest.java,0.0,False,False
29190,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/alignment/AlignmentRegionSummaryTest.java,0.0,False,False
29202,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,True
29203,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/core/variant/VariantStorageEngineTest.java,0.0,False,True
29232,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/core/metadata/VariantSourceToVariantFileMetadataConverterTest.java,0.0,False,False
29233,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/core/metadata/StudyConfigurationManagerTest.java,0.0,False,False
29234,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/core/alignment/local/LocalAlignmentStoragePipelineTest.java,0.0,False,True
29245,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,storage/core/manager/variant/AbstractVariantStorageOperationTest.java,0.0,False,False
29257,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,catalog/utils/BioformatDetectorTest.java,0.0,False,False
29265,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,catalog/db/mongodb/StudyMongoDBAdaptorTest.java,0.0,False,True
29275,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,catalog/db/mongodb/converters/CatalogSampleToSolrSampleConverterTest.java,0.0,False,False
29282,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,catalog/auth/authentication/JwtSessionManagerTest.java,0.0,False,True
29287,opencb/opencga,1f74f0d0a014553e39fdd68eabcfb1035a7fe068,catalog/managers/DiseasePanelManagerTest.java,0.0,False,True
29309,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,server/rest/VariableSetWSServerTest.java,0.0,False,True
29316,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,storage/hadoop/variant/VariantTableRemoveTest.java,0.0,False,True
29320,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,storage/hadoop/variant/GenomeHelperTest.java,0.0,False,True
29340,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,storage/hadoop/variant/transform/VariantToVcfSliceConverterTaskTest.java,0.0,False,False
29353,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,storage/mongodb/variant/converters/DocumentToVariantAnnotationConverterTest.java,0.0,False,False
29385,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,storage/core/variant/io/VariantWriterFactoryTest.java,0.0,False,True
29386,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,storage/core/variant/VariantStorageEngineTest.java,0.0,False,True
29390,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,storage/core/variant/search/solr/SolrFacetedQueryParserTest.java,0.0,False,False
29394,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,storage/core/variant/VariantStorageTest.java,0.0,False,False
29400,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,storage/core/variant/adaptors/VariantDBAdaptorMultiFileTest.java,0.0,False,True
29408,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,storage/core/config/StorageConfigurationTest.java,0.0,False,True
29428,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,storage/server/rest/TestRestWebService.java,0.0,False,False
29436,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,catalog/utils/CatalogSampleAnnotationsLoaderTest.java,0.0,False,True
29450,opencb/opencga,9fd61b2af122476e9f015c8743f54c2a2b486df1,catalog/db/mongodb/AuditMongoDBAdaptorTest.java,0.0,False,True
29485,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/hadoop/variant/index/VariantTableStudyRowTest.java,0.0,False,False
29493,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/hadoop/variant/VariantHadoopDBWriterTest.java,0.0,False,True
29498,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/hadoop/variant/gaps/FillGapsTaskTest.java,0.0,False,True
29500,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/hadoop/variant/HadoopVariantStorageTest.java,0.0,False,False
29503,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/hadoop/variant/stats/HadoopVariantStatisticsManagerAggregatedTest.java,0.0,False,False
29506,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/hadoop/variant/archive/mr/VariantLocalConflictResolverTest.java,0.0,False,True
29508,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/hadoop/variant/archive/VariantHbaseTransformTaskTest.java,0.0,False,True
29522,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/mongodb/variant/MongoDBVariantStorageTest.java,0.0,False,False
29538,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/mongodb/variant/MongoVariantStoragePipelineTransformTest.java,0.0,False,False
29543,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/alignment/hbase/AlignmentRegionCoverageHBaseDataWriterTest.java,0.0,False,True
29548,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/core/variant/io/VariantReaderUtilsTest.java,0.0,False,False
29564,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/core/variant/adaptors/VariantDBAdaptorPhasedTest.java,0.0,False,False
29588,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,storage/core/manager/variant/AbstractVariantStorageOperationTest.java,0.0,False,False
29595,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,core/common/StringUtilsTest.java,0.0,False,True
29598,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,catalog/models/AnnotableTest.java,0.0,False,False
29611,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,catalog/db/mongodb/ProjectMongoDBAdaptorTest.java,0.0,False,False
29612,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,catalog/db/mongodb/FileMongoDBAdaptorTest.java,0.0,False,True
29617,opencb/opencga,51c2fb103704461fef3a26e4780770d135a53475,catalog/db/mongodb/MetaMongoDBAdaptorTest.java,0.0,False,True
29641,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,server/rest/FileWSServerTest.java,0.0,False,False
29645,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,server/rest/TestWSServer.java,0.0,False,False
29650,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/hadoop/variant/index/VariantTableStudyRowTest.java,0.0,False,False
29653,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/hadoop/variant/HadoopDirectVariantStoreETLTest.java,0.0,False,True
29655,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/hadoop/variant/HadoopVariantStorageSearchIntersectTest.java,0.0,False,False
29664,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/hadoop/variant/VariantHadoopStoragePipelineTest.java,0.0,False,True
29677,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/mongodb/utils/MongoLockTest.java,0.0,False,True
29679,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/mongodb/variant/MongoVariantStorageEngineSomaticTest.java,0.0,False,True
29680,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/mongodb/variant/VariantMongoDBWriterTest.java,0.0,False,True
29700,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/mongodb/variant/stats/MongoVariantStatisticsManagerAggregatedTest.java,0.0,False,False
29735,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/core/variant/stats/VariantStatisticsManagerTest.java,0.0,False,True
29737,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/core/variant/stats/VariantStatisticsManagerAggregatedTest.java,0.0,False,True
29743,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/core/alignment/adaptors/DefaultAlignmentDBAdaptorTest.java,0.0,False,False
29746,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/core/manager/variant/operations/RemoveVariantsTest.java,0.0,False,True
29754,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,storage/core/manager/variant/VariantCatalogQueryUtilsTest.java,0.0,False,False
29767,opencb/opencga,263cf4c20d710632f6497dba0badd135529c92b7,catalog/utils/CatalogSampleAnnotationsLoaderTest.java,0.0,False,True
